lat,long,pop,capacity,price,city_Athens,city_Irakleion,city_Larisa,city_Patra,city_Thessaloniki,shop_shop_1,shop_shop_2,shop_shop_3,shop_shop_4,shop_shop_5,shop_shop_6,brand_adult-cola,brand_gazoza,brand_kinder-cola,brand_lemon-boost,brand_orange-power,container_can,container_glass,container_plastic,date_year,date_month,date_day,quantity
-1.8095665032243775,1.729588780354545,-0.9489353063044786,-1.2266392846260232,-1.1773805200210232,-0.7071067811865475,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,-0.5,-0.5,2.0,-0.7053888122683172,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,54780.0
-1.8095665032243775,1.729588780354545,-0.9489353063044786,-0.00302127902617243,-0.7476713025179368,-0.7071067811865475,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,2.0,-0.5,-0.5,-0.5,-0.7053888122683172,1.4171649678005036,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,41378.0
-1.8095665032243775,1.729588780354545,-0.9489353063044786,1.2205967265736783,-0.2320202415142329,-0.7071067811865475,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,2.0,-0.5,-0.5,-0.5,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,30757.0
-1.8095665032243775,1.729588780354545,-0.9489353063044786,-1.2266392846260232,-1.1405483013779014,-0.7071067811865475,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,2.0,-0.5,-0.5,-0.5,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,49688.0
-1.8095665032243775,1.729588780354545,-0.9489353063044786,-0.00302127902617243,-0.3670717098723458,-0.7071067811865475,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,-0.5,2.0,-0.5,-0.7053888122683172,1.4171649678005036,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,18582.0
-1.8095665032243775,1.729588780354545,-0.9489353063044786,1.2205967265736783,1.3026555352825047,-0.7071067811865475,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,-0.5,2.0,-0.5,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,10348.0
-1.8095665032243775,1.729588780354545,-0.9489353063044786,-1.2266392846260232,-0.9563872081622932,-0.7071067811865475,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,-0.5,2.0,-0.5,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,29015.0
-0.0345665952796636,-1.418088261486459,-0.8199421664791637,-0.00302127902617243,-0.09696877315611986,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.5,-0.5,2.0,-0.5,-0.5,-0.7053888122683172,1.4171649678005036,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,17474.0
-0.0345665952796636,-1.418088261486459,-0.8199421664791637,1.2205967265736783,3.254763123367955,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.5,-0.5,2.0,-0.5,-0.5,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,8361.0
-0.0345665952796636,-1.418088261486459,-0.8199421664791637,-1.2266392846260232,-0.7599487087323107,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.5,-0.5,2.0,-0.5,-0.5,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,26782.0
-0.0345665952796636,-1.418088261486459,-0.8199421664791637,-0.00302127902617243,-0.023304335869876666,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,2.0,-0.5,-0.5,-0.5,-0.5,-0.7053888122683172,1.4171649678005036,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,19841.0
-0.0345665952796636,-1.418088261486459,-0.8199421664791637,1.2205967265736783,1.9410806584299476,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,2.0,-0.5,-0.5,-0.5,-0.5,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,14917.0
-0.0345665952796636,-1.418088261486459,-0.8199421664791637,-1.2266392846260232,-0.6617294590173194,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,2.0,-0.5,-0.5,-0.5,-0.5,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,26581.0
-0.0345665952796636,-1.418088261486459,-0.8199421664791637,1.2205967265736783,0.5660111624200705,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.5,-0.5,-0.5,-0.5,2.0,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,30586.0
-0.0345665952796636,-1.418088261486459,-0.8199421664791637,-1.2266392846260232,-1.0546064578772842,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.5,-0.5,-0.5,-0.5,2.0,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,66314.0
-0.0345665952796636,-1.418088261486459,-0.8199421664791637,-0.00302127902617243,-0.7599487087323107,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.5,2.0,-0.5,-0.5,-0.5,-0.7053888122683172,1.4171649678005036,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,56428.0
-0.0345665952796636,-1.418088261486459,-0.8199421664791637,1.2205967265736783,-0.5635102093023282,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.5,2.0,-0.5,-0.5,-0.5,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,47386.0
-0.0345665952796636,-1.418088261486459,-0.8199421664791637,-1.2266392846260232,-1.201935332449771,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.5,2.0,-0.5,-0.5,-0.5,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,77667.0
-0.0345665952796636,-1.418088261486459,-0.8199421664791637,1.2205967265736783,1.0571074109950265,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.5,-0.5,-0.5,2.0,-0.5,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,16090.0
-0.0345665952796636,-1.418088261486459,-0.8199421664791637,-1.2266392846260232,-0.6248972403741977,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.5,-0.5,-0.5,2.0,-0.5,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,17127.0
1.4255480356545256,-0.31337224274783304,-0.037109169927491296,1.2205967265736783,1.977912877073069,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,2.0,-0.5,-0.5,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,11306.0
1.4255480356545256,-0.31337224274783304,-0.037109169927491296,-1.2266392846260232,-0.48984577201608476,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,2.0,-0.5,-0.5,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,16018.0
1.4255480356545256,-0.31337224274783304,-0.037109169927491296,1.2205967265736783,2.211183595146174,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,2.0,-0.5,-0.5,-0.5,-0.5,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,12674.0
1.4255480356545256,-0.31337224274783304,-0.037109169927491296,-1.2266392846260232,-0.8581679584473019,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,2.0,-0.5,-0.5,-0.5,-0.5,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,30194.0
1.4255480356545256,-0.31337224274783304,-0.037109169927491296,-0.00302127902617243,-0.28112986637172854,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,-0.5,-0.5,2.0,-0.7053888122683172,1.4171649678005036,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,23346.0
1.4255480356545256,-0.31337224274783304,-0.037109169927491296,1.2205967265736783,1.1798814731387657,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,-0.5,-0.5,2.0,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,12835.0
1.4255480356545256,-0.31337224274783304,-0.037109169927491296,-1.2266392846260232,-0.9563872081622932,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,-0.5,-0.5,2.0,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,40722.0
1.4255480356545256,-0.31337224274783304,-0.037109169927491296,-1.2266392846260232,-1.1159934889491536,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.5,2.0,-0.5,-0.5,-0.5,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,48918.0
1.4255480356545256,-0.31337224274783304,-0.037109169927491296,-0.00302127902617243,-0.4530135533729632,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,-0.5,2.0,-0.5,-0.7053888122683172,1.4171649678005036,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,27727.0
1.4255480356545256,-0.31337224274783304,-0.037109169927491296,1.2205967265736783,0.45551450649070563,-0.7071067811865475,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.447213595499958,-0.4472135954999579,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,-0.5,2.0,-0.5,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,16352.0
-0.2061833313913738,0.38488451298220033,1.3615714645847665,1.2205967265736783,2.4812865318623993,1.4142135623730951,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,2.0,-0.5,-0.5,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,5630.0
-0.2061833313913738,0.38488451298220033,1.3615714645847665,-1.2266392846260232,-0.3547943036579719,1.4142135623730951,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,2.0,-0.5,-0.5,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,5891.0
-0.2061833313913738,0.38488451298220033,1.3615714645847665,-0.00302127902617243,-0.07241396072737231,1.4142135623730951,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.0,-0.5,-0.5,-0.5,-0.5,-0.7053888122683172,1.4171649678005036,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,12339.0
-0.2061833313913738,0.38488451298220033,1.3615714645847665,1.2205967265736783,1.5604810657843566,1.4142135623730951,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.0,-0.5,-0.5,-0.5,-0.5,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,9720.0
-0.2061833313913738,0.38488451298220033,1.3615714645847665,-1.2266392846260232,-0.588065021731076,1.4142135623730951,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,2.0,-0.5,-0.5,-0.5,-0.5,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,12035.0
-0.2061833313913738,0.38488451298220033,1.3615714645847665,-0.00302127902617243,-0.4407361471585893,1.4142135623730951,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,-0.5,-0.5,2.0,-0.7053888122683172,1.4171649678005036,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,17298.0
-0.2061833313913738,0.38488451298220033,1.3615714645847665,1.2205967265736783,0.7870044742788009,1.4142135623730951,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,-0.5,-0.5,2.0,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,10483.0
-0.2061833313913738,0.38488451298220033,1.3615714645847665,-1.2266392846260232,-0.8090583335898062,1.4142135623730951,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,-0.5,-0.5,-0.5,2.0,1.4176578684092005,-0.70563415178971,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,16545.0
-0.2061833313913738,0.38488451298220033,1.3615714645847665,-0.00302127902617243,-0.9932194268054148,1.4142135623730951,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,2.0,-0.5,-0.5,-0.5,-0.7053888122683172,1.4171649678005036,-0.7063703392774677,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,35931.0
-0.2061833313913738,0.38488451298220033,1.3615714645847665,1.2205967265736783,-0.03558174208425058,1.4142135623730951,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.447213595499958,-0.4472135954999579,2.23606797749979,-0.4472135954999579,-0.4472135954999579,-0.4472135954999579,-0.5,2.0,-0.5,-0.5,-0.5,-0.7053888122683172,-0.70563415178971,1.4156879817786243,-1.4638501094227998,-1.5932550136313832,0.6967330142916196,14480.0
